"direction","line_name","org_name","dest_name","vech_name","weekend_status","day_of_year","time_of_day","non_neg_delay"
0,"M9","SOUTH END AV/ALBANY ST","KIPS BAY 1 AV - 26 ST via AV C","NYCT_3913",FALSE,230,926,18.1666666666667
1,"Bx9","BROADWAY/W 262 ST","WEST FARMS","NYCT_4726",FALSE,354,1145,4.03333333333333
1,"Q36","40 AV/LITTLE NECK PY","JAMAICA 165 ST TERM","NYCT_8020",FALSE,157,905,8.36666666666667
1,"X19","WORTH ST/BROADWAY","ARDEN HTS HUGUENOT AV","NYCT_2568",FALSE,157,1022,1.21666666666667
1,"B44-SBS","WASHINGTON PLZ/WASHINGTON PLZ","SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND","NYCT_5341",FALSE,341,482,27.7333333333333
1,"B8","ROCKAWAY AV/HEGEMAN AV","BAY RIDGE 95 ST STA","NYCT_671",FALSE,341,522,0
0,"Bx17","E 135 ST/ST ANN'S AV","FORDHAM PLZ","NYCT_7814",FALSE,352,685,20.05
0,"S44","YUKON AV/KMART DWY","ST GEORGE FERRY","NYCT_8300",FALSE,228,432,0
1,"B63","BROOKLYN BRIDGE PARK/PIER 6","BAY RIDGE SHORE RD via 5 AV","NYCT_390",FALSE,173,874,14.1833333333333
0,"B65","SMITH ST/FULTON ST","CROWN HTS RALPH AV","NYCT_7117",FALSE,172,516,2.36666666666667
0,"M103","PARK ROW/BEEKMAN ST","E HARLEM 125 ST via 3 AV","NYCT_5563",FALSE,178,618,0
1,"Q54","JAMAICA AV/170 ST","WILLAMSBURG BRIDGE PLZ","NYCT_6539",FALSE,362,1304,0
0,"S46","WEST SHORE PLAZA/CHELSEA ST","ST GEORGE FERRY via CASTLTN","NYCT_8197",FALSE,283,92,1.6
0,"S53","RICHMOND TER/PARK AV","BAY RIDGE 86 ST STA","NYCT_7067",FALSE,178,856,1.58333333333333
1,"B68","PROSPECT PK SW/BARTEL PRITCHARD SQ","CONEY ISLAND STILLWELL AV via C I AV","NYCT_351",FALSE,165,544,1.91666666666667
1,"M15","E 126 ST/2 AV","PIKE ST - DIVISION ST via 2 AV","NYCT_3856",FALSE,359,959,0
1,"Q46","L.I.J.MEDICAL RDWY/271 ST","LTD KEW GARDENS QUEENS BLVD","NYCT_6447",FALSE,335,436,3.06666666666667
1,"Bx30","EARHART LA/ERSKINE PL","NORWOOD 205 ST STA","NYCT_8345",FALSE,354,1014,25.35
1,"M116","PLEASANT AV/E 120 ST","WEST SIDE BWAY - 106 ST XTOWN","NYCT_6425",FALSE,285,1249,0.116666666666667
0,"M31","W 54 ST/11 AV","YORKVILLE 91 ST via YORK AV","NYCT_6902",FALSE,230,1288,15.9666666666667
1,"M15","E 126 ST/2 AV","SOUTH FERRY via 2 AV","NYCT_5874",FALSE,340,930,9.38333333333333
0,"Bx42","SEDGWICK AV/CEDAR AV","THROGS NECK HARDING AV via TREMONT","NYCT_1229",FALSE,283,1049,24.85
0,"Bx5","SOUTHERN BL/WESTCHESTER AV","BAY PLAZA via STORY AV via BRUCKNER BL","NYCT_6105",TRUE,336,880,0
0,"Q88","92 ST/59 AV","QUEENS VILL JAMAICA AV","NYCT_8013",FALSE,156,447,3.86666666666667
0,"Bx19","W 145 ST/BROADWAY","BRONX PK via 149 ST via SOUTHRN","NYCT_5954",FALSE,214,72,2.08333333333333
0,"M102","ASTOR PL/3 AV","HARLEM 147 ST via 3 AV","NYCT_5882",FALSE,276,784,0
1,"B52","PALMETTO ST/ST NICHOLAS AV","DNTWN BKLYN TILLARY ST via GATES","NYCT_3977",FALSE,181,1010,4.08333333333333
1,"M14D","DELANCEY ST/COLUMBIA ST","CHELSEA PIERS 11 AV CROSSTOWN","NYCT_5592",FALSE,165,822,4.6
0,"Bx12-SBS","BROADWAY/ISHAM ST","SELECT BUS BAY PLAZA CO-OP CITY","NYCT_4423",FALSE,349,1362,0.0666666666666667
1,"Bx35","W FARMS RD/WESTCHESTER AV","WASHINGTON HTS GW BRIDGE","NYCT_7698",FALSE,286,956,12.6333333333333
0,"B36","SURF AV/W 37 ST","SHEEPSHEAD BAY AVENUE U","NYCT_4872",FALSE,215,955,1.65
1,"B38","METROPOLITAN AV/STARR ST","DNTWN BKLYN TILLARY ST","NYCT_4138",FALSE,277,506,3.48333333333333
1,"M7","W 146 ST/MALCOLM X BL","14 ST via COLUMBUS via 7 AV","NYCT_3887",TRUE,350,969,3.23333333333333
0,"B46-SBS","KINGS PLAZA","SELECT BUS De KALB AV via UTICA","NYCT_7325",FALSE,230,1098,0
1,"Q27","138 ST/37 AV","CAMBRIA HTS 120 AV","NYCT_6867",FALSE,234,538,11.9
0,"B46","KINGS PLAZA","BRIDGE PLZ via UTICA","NYCT_4621",FALSE,360,1037,1.1
1,"M1","MALCOLM X BL/W 146 ST","E VILLAGE 8 ST via 5 AV","NYCT_3830",FALSE,356,522,0
1,"S57","RICHMOND TER/PARK AV","NEW DORP MILL RD","NYCT_4002",FALSE,153,825,0.233333333333333
0,"Q58","PALMETTO ST/MYRTLE AV","FLUSHING MAIN ST","NYCT_6567",TRUE,224,819,4.01666666666667
0,"S54","HYLAN BL/RICHMOND AV (LOT)","W NW BRGHTN RICHMOND TERR","NYCT_7024",FALSE,178,554,3.23333333333333
1,"Q43","HILLSIDE AV/268 ST","JAMAICA LIRR STA via HILLSDE","NYCT_6862",FALSE,353,576,0
0,"S61","YUKON AV/KMART DWY","ST GEORGE FERRY","NYCT_8293",FALSE,166,670,7.26666666666667
1,"Bx42","HARDING AV/HOSMER  AV","RIVER PK TOWER via TREMONT","NYCT_4758",TRUE,280,952,0
1,"B35","HEGEMAN AV/CHESTER AV","McDONALD AV via CHURCH AV","NYCT_771",FALSE,240,1027,4.11666666666667
1,"B46","WASHINGTON PLZ/LANE3","KINGS PLAZA via UTICA","NYCT_5045",FALSE,342,696,0
1,"Q17","138 ST/37 AV","JAMAICA ARCHER AV","NYCT_8068",TRUE,154,886,22.7666666666667
1,"Bx36","RANDALL AV/OLMSTEAD AV","WASHINGTON HTS GW BRIDGE","NYCT_7721",FALSE,360,940,0
1,"M79-SBS","E 79 ST/EAST END AV","SELECT BUS W SIDE RIVERSIDE DR CROSSTOWN","NYCT_5930",TRUE,280,1002,0
0,"B46-SBS","KINGS PLAZA","SELECT BUS De KALB AV via UTICA","NYCT_7348",FALSE,283,876,0
0,"Q24","VAN SINDEREN AV/FULTON ST","JAMAICA  168 ST via ATLANTIC","NYCT_7093",TRUE,280,826,2.8
1,"B8","ROCKAWAY AV/HEGEMAN AV","BAY RIDGE 95 ST STA","NYCT_433",FALSE,290,572,14.2166666666667
0,"B52","CADMAN PZ W/TILLARY ST","RIDGEWOOD TERM via GATES","NYCT_6627",FALSE,174,1008,2.3
0,"Bx12","BROADWAY/ISHAM ST","EDSON AV via FORDHAM RD via PELHAM PKY","NYCT_4762",TRUE,224,167,0
1,"B35","HEGEMAN AV/CHESTER AV","LTD SUNSET PARK 1 AV via CHURCH AV","NYCT_259",FALSE,355,1175,24.6
0,"M20","STATE ST/WHITEHALL ST","LINCOLN CENTER 66 ST via 8 AV","NYCT_5241",FALSE,167,873,0
1,"Bx6-SBS","FOOD CENTER DR/MARKET ST","SELECT BUS RIVERSIDE DR","NYCT_718",FALSE,359,966,2.25
0,"Bx41-SBS","3 AVE/WESTCHESTER AV","SELECT BUS SERVICE WLIMSBRDG GUN HILL RD","NYCT_5776",FALSE,156,616,3.88333333333333
0,"B14","EASTERN PY/UTICA AV","SPRING CREEK STANLEY AV POSTAL FAC","NYCT_7096",FALSE,215,212,4.28333333333333
1,"M60-SBS","LGA/TERMINAL D","SELECT BUS WEST SIDE BWAY - 106 ST","NYCT_5856",FALSE,297,18,0
0,"Bx12-SBS","BROADWAY/ISHAM ST","SELECT BUS BAY PLAZA CO-OP CITY","NYCT_5786",TRUE,239,1373,0
1,"Bx7","RIVERDALE AV/W 263 ST","WASHINGTON HEIGHTS 166 ST via BROADWAY","NYCT_8395",FALSE,346,765,2.28333333333333
0,"X1","ELTINGVILLE/TRANSIT CENTER","W MDTWN CNTRL PK S. via CHURCH via 6 AV","NYCT_2746",TRUE,357,241,0.5
0,"X63","E 23 ST/1 AV","ROSEDALE via MERRICK","NYCT_2281",FALSE,215,1106,1.23333333333333
0,"M96","W 96 ST/WEST END AV","EAST SIDE 1 AV CROSSTOWN","NYCT_3867",FALSE,292,615,0
0,"B61","PROSPECT PK W/18 ST","DOWNTOWN BKLYN FULTON MALL via RED HOOK","NYCT_449",FALSE,296,488,0.2
0,"B44-SBS","KNAPP ST/SHORE PKY","SBS WLMSBRG BRDG PLZ via NSTRND via RGRS","NYCT_5345",FALSE,363,1164,3.58333333333333
1,"Q20B","15 AV/COLLEGE PT BL","JAMAICA MERRICK BL via 14 AV via MAIN ST","NYCT_7379",FALSE,173,1021,0
1,"Q44-SBS","BOSTON RD/E 180 ST","SELECT BUS JAMAICA via MAIN ST","NYCT_6011",FALSE,215,1269,8.01666666666667
1,"B41","CADMAN PLAZA WEST/JOHNSON ST","BERGEN BCH VETERANS AV via FLATBSH","NYCT_4578",FALSE,234,844,0
0,"Bx9","E TREMONT AV/E 177 ST","RIVERDALE 262 ST","NYCT_1207",TRUE,231,1135,10.9166666666667
